Dates,Mccormick County Sc,Greenwood County Sc,Laurens County Sc,Edgefield County Sc,Spartanburg County Sc,Oconee County Sc,Aiken County Sc,Cherokee County Sc,Saluda County Sc,Greenville County Sc,Anderson County Sc,Union County Sc,Pickens County Sc,Abbeville County Sc,Allendale County Sc,Newberry County Sc,Fairfield County Sc,Hampton County Sc,Barnwell County Sc,Lexington County Sc,Bamberg County Sc,Richland County Sc,Colleton County Sc,Jasper County Sc,Orangeburg County Sc,Calhoun County Sc,Kershaw County Sc,Chester County Sc,Dorchester County Sc,York County Sc,Beaufort County Sc,Berkeley County Sc,Charleston County Sc,Clarendon County Sc,Darlington County Sc,Florence County Sc,Horry County Sc,Lancaster County Sc,Marlboro County Sc,Sumter County Sc,Williamsburg County Sc
2024-09-17 12:00,0.0,1.0,1.0,0.0,18.0,6.0,2.0,0.0,0.0,158.0,9.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1229.0,36,45,54,0.0,0,3,8,1,4,50,38
2024-09-17 13:00,0.0,1.0,6.0,0.0,7.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,46,19,16,4.0,0,35,2668,2,0,5,32
2024-09-17 14:00,2.0,0.0,1.0,0.0,7.0,2.0,3.0,0.0,2.0,76.0,464.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,1.0,3.0,1.0,0.0,49.0,1.0,1.0,6.0,53,19,6,2.0,0,4,1045,1,0,3,32
2024-09-17 15:00,2.0,0.0,1.0,0.0,31.0,1.0,1236.0,1.0,2.0,36.0,7.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,3.0,2.0,0.0,11.0,1.0,0.0,78.0,8,2,26,2.0,0,4,681,14,0,18,29
2024-09-17 16:00,0.0,0.0,0.0,0.0,38.0,3.0,2.0,2.0,0.0,61.0,112.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,8,1,4,1.0,1,0,30,14,0,15,2
2024-09-17 17:00,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,59.0,117.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,8,2,1,10.0,1,1,6,5,0,3,2
2024-09-17 18:00,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,110.0,112.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,2.0,8,35,2,13.0,1,2,9,2,0,3,0
2024-09-17 19:00,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,109.0,119.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,2.0,1.0,2.0,8,33,1,12.0,1,1,5,1,0,3,0
2024-09-17 20:00,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,119.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,8,0,1,14.0,2,3,2,0,0,0,0
2024-09-17 21:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,114.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,8,0,0,10.0,2,1,2,0,0,0,4
2024-09-17 22:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,133.0,114.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,0,4,0.0,0,1,0,1,0,0,0
2024-09-17 23:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,148.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,0,2,0.0,0,1,0,1,0,0,0
2024-09-18 00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,145.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,1.0,8,0,2,0.0,0,0,4,0,0,0,0
2024-09-18 01:00,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126.0,0.0,1.0,8,0,2,0.0,0,0,4,0,0,0,0
2024-09-18 02:00,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,1.0,8,0,2,0.0,0,2,4,0,0,0,0
2024-09-18 03:00,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,33.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,0.0,1.0,8,0,0,0.0,0,2,0,0,0,0,0
2024-09-18 04:00,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,8,0,0,0.0,3,2,0,1,0,0,0
2024-09-18 05:00,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,8,0,0,0.0,3,2,0,4,0,0,0
2024-09-18 06:00,0.0,0.0,0.0,1.0,132.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,8,0,2,0.0,3,2,0,4,0,0,0
2024-09-18 07:00,0.0,0.0,0.0,1.0,132.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,1.0,0.0,8,0,10,0.0,2,2,0,4,1,1,1
2024-09-18 08:00,0.0,0.0,0.0,1.0,128.0,1.0,1.0,1.0,0.0,2287.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,28.0,2.0,0.0,13,1,11,0.0,2,2,2,4,3,110,1
2024-09-18 09:00,0.0,0.0,0.0,0.0,131.0,6.0,1.0,1.0,9.0,2293.0,1.0,62.0,94.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,4.0,2.0,0.0,255.0,0.0,0.0,1.0,198.0,28.0,15,6,6,0.0,1,2,0,4,2,9,0
2024-09-18 10:00,0.0,0.0,2.0,0.0,137.0,6.0,177.0,1.0,1.0,2292.0,6.0,62.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,104.0,2.0,2.0,256.0,8.0,2.0,1.0,200.0,23.0,8,19,8,0.0,1,2,5,4,2,2,0
2024-09-18 11:00,0.0,0.0,2.0,0.0,33.0,3.0,12.0,1.0,1.0,1416.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,10.0,8.0,2.0,0.0,6.0,19.0,9,12,9,0.0,4,1,9,3,2,2,0
2024-09-18 12:00,0.0,0.0,3.0,0.0,69.0,8.0,25.0,1.0,1.0,2299.0,11.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,11.0,8.0,0.0,0.0,6.0,1.0,11,11,7,0.0,5,1,5,3,2,0,3
2024-09-18 13:00,0.0,0.0,414.0,0.0,58.0,7.0,1.0,1.0,1.0,173.0,11.0,0.0,19.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,6.0,11,11,22,0.0,2,5,5,2,0,0,3
2024-09-18 14:00,972.0,0.0,419.0,7.0,49.0,7.0,1.0,27.0,1.0,24.0,11.0,0.0,17.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,26.0,1.0,14.0,12,103,19,0.0,4,0,6,19,0,0,4
2024-09-18 15:00,2.0,0.0,22.0,1.0,50.0,8.0,1.0,29.0,0.0,12.0,5.0,0.0,16.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,9,106,6,0.0,4,0,3,2,0,6,4
2024-09-18 16:00,0.0,0.0,2.0,0.0,2.0,6.0,0.0,2.0,0.0,12.0,2.0,0.0,49.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,8,103,4,0.0,9,34,3,0,0,0,4
2024-09-18 17:00,0.0,0.0,2.0,0.0,2.0,1.0,32.0,2.0,0.0,42.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,9,185,3,0.0,8,34,4,1,0,10,3
2024-09-18 18:00,1.0,0.0,0.0,0.0,7.0,1.0,32.0,1.0,1.0,44.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,8,187,2,0.0,2,1,62,1,0,10,6
2024-09-18 19:00,0.0,0.0,0.0,0.0,7.0,0.0,33.0,1.0,0.0,62.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,11,186,2,0.0,0,9,34,1,0,1,0
2024-09-18 20:00,0.0,0.0,0.0,0.0,6.0,0.0,33.0,3.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8,186,2,0.0,1,2,6,1,1,0,0
2024-09-18 21:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,2,0.0,0,3,6,1,1,0,0
2024-09-18 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30,69,0.0,0,3,17,1,1,0,0
2024-09-18 23:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,30,69,0.0,0,1,17,1,1,0,0
2024-09-19 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,69,0.0,0,0,17,0,0,0,0
2024-09-19 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,69,0.0,0,0,0,0,0,1,0
2024-09-19 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,68,0.0,0,1,0,0,0,1,0
2024-09-19 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,0.0,0,1,0,0,0,0,0
2024-09-19 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,23,0.0,0,0,0,0,0,0,0
2024-09-19 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,23,0.0,0,0,0,0,0,0,0
2024-09-19 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0,0,0,0,0,0,0
2024-09-19 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,2.0,8,1,2,0.0,0,0,0,0,0,351,0
2024-09-19 08:00,0.0,0.0,0.0,0.0,11.0,5.0,1.0,1.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8,76,48,0.0,1,2,4,0,0,351,1
2024-09-19 09:00,0.0,0.0,0.0,0.0,7.0,7.0,5.0,1.0,3.0,8.0,1585.0,0.0,27.0,0.0,0.0,2.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,1.0,9.0,14,77,187,0.0,3,2,8,0,0,54,2
2024-09-19 10:00,0.0,0.0,0.0,1.0,9.0,6.0,5.0,1.0,1.0,10.0,1595.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,1.0,19.0,0.0,1.0,4.0,1.0,4.0,0.0,23.0,8.0,11.0,232.0,15,2,61,0.0,0,3,4,0,0,54,1
2024-09-19 11:00,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,34.0,15.0,36.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,2.0,16.0,0.0,24.0,0.0,11.0,1.0,9,3,56,0.0,3,0,4,0,0,12,1
2024-09-19 12:00,0.0,0.0,0.0,1.0,6.0,5.0,0.0,1.0,0.0,9.0,21.0,2.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,16.0,0.0,24.0,0.0,11.0,1.0,8,5,13,3.0,1,0,4,0,0,0,1
2024-09-19 13:00,0.0,1.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,5.0,1917.0,2.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,10,5,10,4.0,1,0,1,1,0,0,1
2024-09-19 14:00,0.0,1.0,0.0,0.0,7.0,5.0,3.0,0.0,1.0,3.0,23.0,2.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11,0,6,3.0,3,0,2,1,0,1,2
2024-09-19 15:00,0.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,4.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,69.0,0.0,8,1,6,3.0,2,0,6,0,0,230,1
2024-09-19 16:00,0.0,0.0,66.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,76.0,79.0,0.0,11.0,69.0,29.0,8,2,6,3.0,36,0,7,0,0,724,1
2024-09-19 17:00,0.0,0.0,2.0,0.0,6.0,0.0,4.0,4.0,0.0,3.0,7.0,0.0,69.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,39.0,9,2,7,3.0,48,0,8,1,0,0,1
2024-09-19 18:00,0.0,0.0,2.0,0.0,21.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,69.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,9,1,2,0.0,5,0,0,0,0,0,0
2024-09-19 19:00,0.0,0.0,2.0,3.0,22.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9,0,1,0.0,3,0,0,5,0,0,0
2024-09-19 20:00,0.0,0.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1,0.0,2,0,0,5,0,0,0
2024-09-19 21:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,36.0,8.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8,0,18,0.0,1,0,1,5,0,0,0
2024-09-19 22:00,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,36.0,8.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8,0,1,0.0,0,0,7,3,0,0,0
2024-09-19 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,8,0,1,0.0,0,0,7,3,0,0,2
2024-09-20 00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,8,0,1,0.0,0,0,3000,3,0,0,0
2024-09-20 01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,8,6,1,0.0,0,0,3000,3,0,0,0
2024-09-20 02:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,8.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,8,6,0,0.0,0,0,479,3,0,0,0
2024-09-20 03:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,8,0,0,0.0,0,0,478,0,0,0,0
2024-09-20 04:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,8,0,1,0.0,0,0,3,0,0,0,0
2024-09-20 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,62,0.0,0,0,0,0,0,0,0
